filename,actual,original_count,predicted,confidence
collage_115_1_receipts.jpg,1,1,2,0.5443952828949268
collage_016_3_receipts.jpg,2,3,2,0.6436231574907197
collage_249_0_receipts.jpg,0,0,0,0.5535081428812292
collage_239_0_receipts.jpg,0,0,0,0.6836140165549759
collage_180_0_receipts.jpg,0,0,0,0.5642732712624652
collage_158_0_receipts.jpg,0,0,0,0.5747012030139242
collage_294_3_receipts.jpg,2,3,2,0.6581878220711286
collage_264_0_receipts.jpg,0,0,0,0.5582324634880587
collage_220_0_receipts.jpg,0,0,0,0.6501462721107327
collage_285_1_receipts.jpg,1,1,2,0.5092678651155776
collage_093_0_receipts.jpg,0,0,0,0.5810674190813336
collage_142_1_receipts.jpg,1,1,1,0.5077937970116644
collage_009_4_receipts.jpg,2,4,2,0.666804506607463
collage_113_2_receipts.jpg,2,2,2,0.6163005708156334
collage_055_1_receipts.jpg,1,1,2,0.5335398715800607
collage_033_0_receipts.jpg,0,0,0,0.5963532999140644
collage_170_0_receipts.jpg,0,0,0,0.6350009716592905
collage_120_0_receipts.jpg,0,0,0,0.5363603577280671
collage_032_1_receipts.jpg,1,1,2,0.5557902831578211
collage_259_2_receipts.jpg,2,2,2,0.5039721163904508
collage_148_0_receipts.jpg,0,0,0,0.5671589008507739
collage_200_1_receipts.jpg,1,1,2,0.5042696548484368
collage_035_1_receipts.jpg,1,1,1,0.524907131751398
collage_297_1_receipts.jpg,1,1,1,0.5103246004742308
collage_272_0_receipts.jpg,0,0,0,0.6722402662955071
collage_096_3_receipts.jpg,2,3,2,0.6376139532898807
collage_109_0_receipts.jpg,0,0,0,0.5845917228924508
collage_296_0_receipts.jpg,0,0,0,0.5827116284561809
collage_184_0_receipts.jpg,0,0,0,0.647574099626361
collage_171_0_receipts.jpg,0,0,0,0.6793581689387619
collage_006_1_receipts.jpg,1,1,1,0.5082085631717312
collage_000_0_receipts.jpg,0,0,0,0.6425724120442103
collage_024_0_receipts.jpg,0,0,0,0.6072184285568578
collage_262_2_receipts.jpg,2,2,2,0.6106862230627975
collage_065_1_receipts.jpg,1,1,2,0.5042554118158278
collage_203_0_receipts.jpg,0,0,0,0.6467658589477404
collage_194_0_receipts.jpg,0,0,0,0.6042562258599943
collage_014_1_receipts.jpg,1,1,1,0.5216749023904484
collage_211_2_receipts.jpg,2,2,2,0.5617352015911761
collage_041_4_receipts.jpg,2,4,2,0.6574643937875257
collage_078_1_receipts.jpg,1,1,2,0.5356662228311321
collage_057_0_receipts.jpg,0,0,0,0.5956347964564744
collage_083_0_receipts.jpg,0,0,0,0.5455492609066135
collage_185_0_receipts.jpg,0,0,0,0.5565697178964427
collage_102_0_receipts.jpg,0,0,0,0.5886351429900133
collage_143_1_receipts.jpg,1,1,1,0.5443883325356643
