filename,actual,original_count,predicted,confidence
collage_115_1_receipts.jpg,1,1,2,0.5260434918025678
collage_016_3_receipts.jpg,2,3,2,0.6265262584866608
collage_249_0_receipts.jpg,0,0,0,0.5585022295752929
collage_239_0_receipts.jpg,0,0,0,0.6879732124576222
collage_180_0_receipts.jpg,0,0,0,0.5692406552684943
collage_158_0_receipts.jpg,0,0,0,0.5796382678119811
collage_294_3_receipts.jpg,2,3,2,0.6414003494750351
collage_264_0_receipts.jpg,0,0,0,0.5632154068167918
collage_220_0_receipts.jpg,0,0,0,0.6547336954650053
collage_285_1_receipts.jpg,1,1,1,0.5091754656200892
collage_093_0_receipts.jpg,0,0,0,0.5859838210712408
collage_142_1_receipts.jpg,1,1,1,0.5262157881409957
collage_009_4_receipts.jpg,2,4,2,0.6502153268087919
collage_113_2_receipts.jpg,2,2,2,0.5987101445794533
collage_055_1_receipts.jpg,1,1,2,0.5151402617061587
collage_033_0_receipts.jpg,0,0,0,0.6012134278463543
collage_170_0_receipts.jpg,0,0,0,0.6396769233436814
collage_120_0_receipts.jpg,0,0,0,0.5413873274678429
collage_032_1_receipts.jpg,1,1,2,0.5375075461121336
collage_259_2_receipts.jpg,2,2,1,0.5144691815705892
collage_148_0_receipts.jpg,0,0,0,0.5721183332979968
collage_200_1_receipts.jpg,1,1,1,0.5141718669906692
collage_035_1_receipts.jpg,1,1,1,0.5432647200528615
collage_297_1_receipts.jpg,1,1,1,0.5287397768104922
collage_272_0_receipts.jpg,0,0,0,0.6766820548494313
collage_096_3_receipts.jpg,2,3,2,0.6203987955558934
collage_109_0_receipts.jpg,0,0,0,0.5894959844007153
collage_296_0_receipts.jpg,0,0,0,0.5876224287081195
collage_184_0_receipts.jpg,0,0,0,0.6521772064883783
collage_171_0_receipts.jpg,0,0,0,0.6837488756500045
collage_006_1_receipts.jpg,1,1,1,0.5266295019566498
collage_000_0_receipts.jpg,0,0,0,0.6472052566076117
collage_024_0_receipts.jpg,0,0,0,0.6120328427888538
collage_262_2_receipts.jpg,2,2,2,0.5930083830756497
collage_065_1_receipts.jpg,1,1,1,0.5141860996037779
collage_203_0_receipts.jpg,0,0,0,0.6513738391870676
collage_194_0_receipts.jpg,0,0,0,0.6090835737901132
collage_014_1_receipts.jpg,1,1,1,0.5400479457242245
collage_211_2_receipts.jpg,2,2,2,0.5434961742755574
collage_041_4_receipts.jpg,2,4,2,0.6406607889516519
collage_078_1_receipts.jpg,1,1,2,0.5172746011702593
collage_057_0_receipts.jpg,0,0,0,0.6004977800673992
collage_083_0_receipts.jpg,0,0,0,0.5505600850295235
collage_185_0_receipts.jpg,0,0,0,0.5615566858031538
collage_102_0_receipts.jpg,0,0,0,0.593524859990364
collage_143_1_receipts.jpg,1,1,1,0.5626204002255708
