filename,actual,original_count,predicted,confidence
collage_115_1_receipts.jpg,1,1,2,0.5541648997824545
collage_016_3_receipts.jpg,2,3,2,0.6526227320541067
collage_249_0_receipts.jpg,0,0,0,0.550832071919943
collage_239_0_receipts.jpg,0,0,0,0.6812687050269496
collage_180_0_receipts.jpg,0,0,0,0.5616106194631048
collage_158_0_receipts.jpg,0,0,0,0.5720539466312575
collage_294_3_receipts.jpg,2,3,2,0.6670098841188111
collage_264_0_receipts.jpg,0,0,0,0.5555619721542185
collage_220_0_receipts.jpg,0,0,0,0.6476807304467231
collage_285_1_receipts.jpg,1,1,2,0.5191253713336291
collage_093_0_receipts.jpg,0,0,0,0.5784307213113234
collage_142_1_receipts.jpg,1,1,2,0.5020713401851417
collage_009_4_receipts.jpg,2,4,2,0.6755138148351764
collage_113_2_receipts.jpg,2,2,2,0.6255887457686081
collage_055_1_receipts.jpg,1,1,2,0.5433470056495254
collage_033_0_receipts.jpg,0,0,0,0.5937455458273829
collage_170_0_receipts.jpg,0,0,0,0.6324890298797294
collage_120_0_receipts.jpg,0,0,0,0.5336680997711876
collage_032_1_receipts.jpg,1,1,2,0.5655105701574005
collage_259_2_receipts.jpg,2,2,2,0.5138344482952872
collage_148_0_receipts.jpg,0,0,0,0.5645002732363243
collage_200_1_receipts.jpg,1,1,2,0.5141317742419672
collage_035_1_receipts.jpg,1,1,1,0.515057429774498
collage_297_1_receipts.jpg,1,1,1,0.5004602877875663
collage_272_0_receipts.jpg,0,0,0,0.6698513611496077
collage_096_3_receipts.jpg,2,3,2,0.6466819745538025
collage_109_0_receipts.jpg,0,0,0,0.581961248512307
collage_296_0_receipts.jpg,0,0,0,0.5800778005694671
collage_184_0_receipts.jpg,0,0,0,0.6451003260686501
collage_171_0_receipts.jpg,0,0,0,0.676996215757841
collage_006_1_receipts.jpg,1,1,2,0.5016564735517013
collage_000_0_receipts.jpg,0,0,0,0.6400830431633477
collage_024_0_receipts.jpg,0,0,0,0.6046343318044872
collage_262_2_receipts.jpg,2,2,2,0.6200265126229753
collage_065_1_receipts.jpg,1,1,2,0.5141175415412513
collage_203_0_receipts.jpg,0,0,0,0.6442895284335509
collage_194_0_receipts.jpg,0,0,0,0.6016654251329101
collage_014_1_receipts.jpg,1,1,1,0.5118205116607124
collage_211_2_receipts.jpg,2,2,2,0.5714257124982117
collage_041_4_receipts.jpg,2,4,2,0.6662956607720469
collage_078_1_receipts.jpg,1,1,2,0.5454667368831937
collage_057_0_receipts.jpg,0,0,0,0.5930255682866471
collage_083_0_receipts.jpg,0,0,0,0.5428648844099204
collage_185_0_receipts.jpg,0,0,0,0.5538972075983056
collage_102_0_receipts.jpg,0,0,0,0.5860121407325946
collage_143_1_receipts.jpg,1,1,1,0.534584406051021
