filename,actual,original_count,predicted,confidence
collage_115_1_receipts.jpg,1,1,2,0.5375291393733229
collage_016_3_receipts.jpg,2,3,2,0.6372559931824484
collage_249_0_receipts.jpg,0,0,0,0.5553812264663424
collage_239_0_receipts.jpg,0,0,0,0.685251661511972
collage_180_0_receipts.jpg,0,0,0,0.5661365929912979
collage_158_0_receipts.jpg,0,0,0,0.5765533954581682
collage_294_3_receipts.jpg,2,3,2,0.651940154468298
collage_264_0_receipts.jpg,0,0,0,0.5601014791374855
collage_220_0_receipts.jpg,0,0,0,0.6518689306764995
collage_285_1_receipts.jpg,1,1,2,0.5023562591814769
collage_093_0_receipts.jpg,0,0,0,0.5829120078454512
collage_142_1_receipts.jpg,1,1,1,0.5147028384206865
collage_009_4_receipts.jpg,2,4,2,0.6606331289998664
collage_113_2_receipts.jpg,2,2,2,0.6097412423771117
collage_055_1_receipts.jpg,1,1,2,0.5266523776406842
collage_033_0_receipts.jpg,0,0,0,0.5981771268632212
collage_170_0_receipts.jpg,0,0,0,0.6367565391975359
collage_120_0_receipts.jpg,0,0,0,0.5382453660915579
collage_032_1_receipts.jpg,1,1,2,0.5489535861382416
collage_259_2_receipts.jpg,2,2,1,0.5029404162544238
collage_148_0_receipts.jpg,0,0,0,0.5690193076322161
collage_200_1_receipts.jpg,1,1,1,0.502642866860042
collage_035_1_receipts.jpg,1,1,1,0.5317974440529062
collage_297_1_receipts.jpg,1,1,1,0.5172318911186007
collage_272_0_receipts.jpg,0,0,0,0.6739087004867943
collage_096_3_receipts.jpg,2,3,2,0.6312009455941081
collage_109_0_receipts.jpg,0,0,0,0.586431838489462
collage_296_0_receipts.jpg,0,0,0,0.5845541537276717
collage_184_0_receipts.jpg,0,0,0,0.6493025916273955
collage_171_0_receipts.jpg,0,0,0,0.6810075634122789
collage_006_1_receipts.jpg,1,1,1,0.5151173418969377
collage_000_0_receipts.jpg,0,0,0,0.6443119611137998
collage_024_0_receipts.jpg,0,0,0,0.609025348420102
collage_262_2_receipts.jpg,2,2,2,0.6040925725882488
collage_065_1_receipts.jpg,1,1,1,0.5026571105277512
collage_203_0_receipts.jpg,0,0,0,0.6484961633134124
collage_194_0_receipts.jpg,0,0,0,0.6060679322523248
collage_014_1_receipts.jpg,1,1,1,0.5285699905138467
collage_211_2_receipts.jpg,2,2,2,0.5549167296062306
collage_041_4_receipts.jpg,2,4,2,0.6512105104281728
collage_078_1_receipts.jpg,1,1,2,0.5287823962900442
collage_057_0_receipts.jpg,0,0,0,0.5974596784975907
collage_083_0_receipts.jpg,0,0,0,0.5474284331308443
collage_185_0_receipts.jpg,0,0,0,0.5584402038222559
collage_102_0_receipts.jpg,0,0,0,0.5904698949781343
collage_143_1_receipts.jpg,1,1,1,0.5512376589970109
