filename,actual,original_count,predicted,confidence
collage_115_1_receipts.jpg,1,1,2,0.5485032926195815
collage_016_3_receipts.jpg,2,3,2,0.6474159306552568
collage_249_0_receipts.jpg,0,0,0,0.5523845311564988
collage_239_0_receipts.jpg,0,0,0,0.6826300873023141
collage_180_0_receipts.jpg,0,0,0,0.5631553694964231
collage_158_0_receipts.jpg,0,0,0,0.5735898377620994
collage_294_3_receipts.jpg,2,3,2,0.6619070134500453
collage_264_0_receipts.jpg,0,0,0,0.5571112277787271
collage_220_0_receipts.jpg,0,0,0,0.6491116848076424
collage_285_1_receipts.jpg,1,1,2,0.5134095057752107
collage_093_0_receipts.jpg,0,0,0,0.5799605308058801
collage_142_1_receipts.jpg,1,1,1,0.503650568059942
collage_009_4_receipts.jpg,2,4,2,0.6704768808968877
collage_113_2_receipts.jpg,2,2,2,0.6202125425665317
collage_055_1_receipts.jpg,1,1,2,0.5376626348255237
collage_033_0_receipts.jpg,0,0,0,0.5952586673962242
collage_170_0_receipts.jpg,0,0,0,0.6339468135769274
collage_120_0_receipts.jpg,0,0,0,0.5352298277536639
collage_032_1_receipts.jpg,1,1,2,0.5598786131659728
collage_259_2_receipts.jpg,2,2,2,0.5081152826386898
collage_148_0_receipts.jpg,0,0,0,0.566042708856804
collage_200_1_receipts.jpg,1,1,2,0.5084127600229315
collage_035_1_receipts.jpg,1,1,1,0.5207720065406197
collage_297_1_receipts.jpg,1,1,1,0.5061819578471587
collage_272_0_receipts.jpg,0,0,0,0.6712379764535781
collage_096_3_receipts.jpg,2,3,2,0.6414350512149032
collage_109_0_receipts.jpg,0,0,0,0.5834874716602865
collage_296_0_receipts.jpg,0,0,0,0.5816059563855566
collage_184_0_receipts.jpg,0,0,0,0.6465360412697793
collage_171_0_receipts.jpg,0,0,0,0.6783672314645763
collage_006_1_receipts.jpg,1,1,1,0.5040654157586812
collage_000_0_receipts.jpg,0,0,0,0.6415277766253843
collage_024_0_receipts.jpg,0,0,0,0.6061338005426561
collage_262_2_receipts.jpg,2,2,2,0.6146196421442627
collage_065_1_receipts.jpg,1,1,2,0.508398519980756
collage_203_0_receipts.jpg,0,0,0,0.6457267223436451
collage_194_0_receipts.jpg,0,0,0,0.603168763721835
collage_014_1_receipts.jpg,1,1,1,0.5175375023303016
collage_211_2_receipts.jpg,2,2,2,0.5658115605284965
collage_041_4_receipts.jpg,2,4,2,0.6611874046782978
collage_078_1_receipts.jpg,1,1,2,0.5397864032121302
collage_057_0_receipts.jpg,0,0,0,0.5945395402299166
collage_083_0_receipts.jpg,0,0,0,0.5444221055579528
collage_185_0_receipts.jpg,0,0,0,0.5554476227814047
collage_102_0_receipts.jpg,0,0,0,0.5875340564747759
collage_143_1_receipts.jpg,1,1,1,0.5402742628972177
