filename,actual,original_count,predicted,confidence
collage_115_1_receipts.jpg,1,1,2,0.5524360420292772
collage_016_3_receipts.jpg,2,3,2,0.6510352497289682
collage_249_0_receipts.jpg,0,0,0,0.5513066375519529
collage_239_0_receipts.jpg,0,0,0,0.6816850974617792
collage_180_0_receipts.jpg,0,0,0,0.5620828506702058
collage_158_0_receipts.jpg,0,0,0,0.5725234910252125
collage_294_3_receipts.jpg,2,3,2,0.6654544462310137
collage_264_0_receipts.jpg,0,0,0,0.556035568244455
collage_220_0_receipts.jpg,0,0,0,0.6481183382222923
collage_285_1_receipts.jpg,1,1,2,0.5173789716784448
collage_093_0_receipts.jpg,0,0,0,0.5788984194504486
collage_142_1_receipts.jpg,1,1,2,0.5003226202449819
collage_009_4_receipts.jpg,2,4,2,0.6739786840794719
collage_113_2_receipts.jpg,2,2,2,0.6239489078556032
collage_055_1_receipts.jpg,1,1,2,0.5416108977880404
collage_033_0_receipts.jpg,0,0,0,0.5942081729385281
collage_170_0_receipts.jpg,0,0,0,0.6329348129943283
collage_120_0_receipts.jpg,0,0,0,0.5341454630330643
collage_032_1_receipts.jpg,1,1,2,0.5637910771524108
collage_259_2_receipts.jpg,2,2,2,0.5120868933361921
collage_148_0_receipts.jpg,0,0,0,0.5649718028612287
collage_200_1_receipts.jpg,1,1,2,0.5123842738169249
collage_035_1_receipts.jpg,1,1,1,0.5168043844640172
collage_297_1_receipts.jpg,1,1,1,0.502209005289851
collage_272_0_receipts.jpg,0,0,0,0.6702754502860011
collage_096_3_receipts.jpg,2,3,2,0.6450821078841014
collage_109_0_receipts.jpg,0,0,0,0.5824278573975281
collage_296_0_receipts.jpg,0,0,0,0.580544996492495
collage_184_0_receipts.jpg,0,0,0,0.6455393848501487
collage_171_0_receipts.jpg,0,0,0,0.6774155468772474
collage_006_1_receipts.jpg,1,1,1,0.5000922521317562
collage_000_0_receipts.jpg,0,0,0,0.64052485018627
collage_024_0_receipts.jpg,0,0,0,0.6050928063911959
collage_262_2_receipts.jpg,2,2,2,0.618377174319541
collage_065_1_receipts.jpg,1,1,2,0.5123700384775259
collage_203_0_receipts.jpg,0,0,0,0.6447290378705365
collage_194_0_receipts.jpg,0,0,0,0.6021250770147212
collage_014_1_receipts.jpg,1,1,1,0.5135681144190699
collage_211_2_receipts.jpg,2,2,2,0.5697118169953764
collage_041_4_receipts.jpg,2,4,2,0.6647385635571611
collage_078_1_receipts.jpg,1,1,2,0.5437319205590881
collage_057_0_receipts.jpg,0,0,0,0.593488453942852
collage_083_0_receipts.jpg,0,0,0,0.5433408891704854
collage_185_0_receipts.jpg,0,0,0,0.5543711547197978
collage_102_0_receipts.jpg,0,0,0,0.5864774409333794
collage_143_1_receipts.jpg,1,1,1,0.5363243432835437
