filename,actual,original_count,predicted,confidence
collage_115_1_receipts.jpg,1,1,2,0.5543549667537501
collage_016_3_receipts.jpg,2,3,2,0.6527971230594007
collage_249_0_receipts.jpg,0,0,0,0.5507798717303385
collage_239_0_receipts.jpg,0,0,0,0.6812228909204181
collage_180_0_receipts.jpg,0,0,0,0.5615586748582408
collage_158_0_receipts.jpg,0,0,0,0.5720022964227538
collage_294_3_receipts.jpg,2,3,2,0.6671807358150131
collage_264_0_receipts.jpg,0,0,0,0.5555098780854647
collage_220_0_receipts.jpg,0,0,0,0.6476325855377304
collage_285_1_receipts.jpg,1,1,2,0.5193174190769251
collage_093_0_receipts.jpg,0,0,0,0.5783792734936773
collage_142_1_receipts.jpg,1,1,2,0.5022636685515466
collage_009_4_receipts.jpg,2,4,2,0.6756824248197042
collage_113_2_receipts.jpg,2,2,2,0.6257689260837761
collage_055_1_receipts.jpg,1,1,2,0.5435378857191252
collage_033_0_receipts.jpg,0,0,0,0.5936946541746375
collage_170_0_receipts.jpg,0,0,0,0.632439987119017
collage_120_0_receipts.jpg,0,0,0,0.5336155937730684
collage_032_1_receipts.jpg,1,1,2,0.5656995909302058
collage_259_2_receipts.jpg,2,2,2,0.5140266309803208
collage_148_0_receipts.jpg,0,0,0,0.5644484054851754
collage_200_1_receipts.jpg,1,1,2,0.5143239504860849
collage_035_1_receipts.jpg,1,1,1,0.5148652700016326
collage_297_1_receipts.jpg,1,1,1,0.500267955908802
collage_272_0_receipts.jpg,0,0,0,0.6698047013377042
collage_096_3_receipts.jpg,2,3,2,0.6468577341410675
collage_109_0_receipts.jpg,0,0,0,0.5819099201291706
collage_296_0_receipts.jpg,0,0,0,0.5800264078164776
collage_184_0_receipts.jpg,0,0,0,0.6450520217876353
collage_171_0_receipts.jpg,0,0,0,0.6769500787383981
collage_006_1_receipts.jpg,1,1,2,0.5018488031692904
collage_000_0_receipts.jpg,0,0,0,0.6400344370459975
collage_024_0_receipts.jpg,0,0,0,0.6045838957842534
collage_262_2_receipts.jpg,2,2,2,0.6202077446442285
collage_065_1_receipts.jpg,1,1,2,0.514309718096789
collage_203_0_receipts.jpg,0,0,0,0.6442411746558683
collage_194_0_receipts.jpg,0,0,0,0.6016148599200124
collage_014_1_receipts.jpg,1,1,1,0.5116282854329375
collage_211_2_receipts.jpg,2,2,2,0.5716141092913798
collage_041_4_receipts.jpg,2,4,2,0.6664666956807334
collage_078_1_receipts.jpg,1,1,2,0.5456574718119471
collage_057_0_receipts.jpg,0,0,0,0.5929746482705013
collage_083_0_receipts.jpg,0,0,0,0.5428125268104698
collage_185_0_receipts.jpg,0,0,0,0.5538450751020039
collage_102_0_receipts.jpg,0,0,0,0.5859609558672652
collage_143_1_receipts.jpg,1,1,1,0.5343929891629761
