filename,actual,original_count,predicted,confidence
collage_134_0_receipts.jpg,0,0,0,0.5542829539383778
collage_029_2_receipts.jpg,2,2,2,0.6057864133782082
collage_054_0_receipts.jpg,0,0,0,0.6557995884797397
collage_064_1_receipts.jpg,1,1,2,0.5160200696006909
collage_240_0_receipts.jpg,0,0,0,0.6350710279696148
collage_212_0_receipts.jpg,0,0,0,0.5800533232482973
collage_133_0_receipts.jpg,0,0,0,0.662879567747407
collage_276_1_receipts.jpg,1,1,2,0.5157452267171199
collage_149_0_receipts.jpg,0,0,0,0.6401707107306093
collage_135_0_receipts.jpg,0,0,0,0.6272645810286352
collage_266_2_receipts.jpg,2,2,2,0.6185480711411424
collage_129_3_receipts.jpg,2,3,2,0.6887035492466899
collage_205_0_receipts.jpg,0,0,0,0.6194688266897853
collage_002_0_receipts.jpg,0,0,0,0.5525525981183504
collage_175_1_receipts.jpg,1,1,2,0.6275535130541261
collage_068_3_receipts.jpg,2,3,2,0.6263882796941742
collage_052_1_receipts.jpg,1,1,1,0.534969354983597
collage_290_0_receipts.jpg,0,0,0,0.6190148880646258
collage_289_1_receipts.jpg,1,1,2,0.5532925793134496
collage_020_1_receipts.jpg,1,1,2,0.552122562619195
collage_059_0_receipts.jpg,0,0,0,0.6729612499033226
collage_168_0_receipts.jpg,0,0,0,0.6141096019028756
collage_192_1_receipts.jpg,1,1,2,0.5371560152147294
collage_263_1_receipts.jpg,1,1,2,0.5007248627064498
collage_287_0_receipts.jpg,0,0,0,0.5416175202152057
collage_036_1_receipts.jpg,1,1,1,0.527066532013167
collage_251_0_receipts.jpg,0,0,0,0.6402330997837145
collage_112_0_receipts.jpg,0,0,0,0.5913709127457832
collage_193_0_receipts.jpg,0,0,0,0.5274597304896554
collage_226_1_receipts.jpg,1,1,2,0.5679744909840858
collage_172_0_receipts.jpg,0,0,0,0.5978106818042588
collage_022_0_receipts.jpg,0,0,0,0.6941900539547168
collage_274_2_receipts.jpg,2,2,2,0.5854999134569476
collage_190_3_receipts.jpg,2,3,2,0.6299857677262287
collage_261_0_receipts.jpg,0,0,0,0.5527074861906314
collage_147_0_receipts.jpg,0,0,0,0.5392034110359725
collage_256_2_receipts.jpg,2,2,2,0.6586419763690143
collage_049_0_receipts.jpg,0,0,0,0.5488877198683717
collage_153_0_receipts.jpg,0,0,0,0.6568755243630483
collage_050_1_receipts.jpg,1,1,2,0.571342441758613
collage_017_1_receipts.jpg,1,1,2,0.5557692325028843
collage_163_1_receipts.jpg,1,1,2,0.5151692063244248
collage_246_0_receipts.jpg,0,0,0,0.6505620405326198
collage_084_0_receipts.jpg,0,0,0,0.6768100680478282
collage_069_4_receipts.jpg,2,4,2,0.6653708492554762
